,FilePos,DetectionMode,LE,Dwell,SSNR,SNR_Joy,Mode
127,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_100ns_003.tif,BSD-SB,1.5,100.0,0.008612142296106406,0.03018446711430386,HR
128,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_100ns_004.tif,BSD-SB,1.5,100.0,0.00299303795093786,0.025514895291213074,HR
129,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_100ns_005.tif,BSD-SB,1.5,100.0,-0.0006487267058714608,0.020699441700092813,HR
130,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_100ns_006.tif,BSD-SB,1.5,100.0,-0.0011180765222870148,0.019048464968980286,HR
131,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_100ns_007.tif,BSD-SB,1.5,100.0,0.006355070939486618,0.02682173860363136,HR
132,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_200ns_001.tif,BSD-SB,1.5,200.0,0.0011983397173930266,0.001954551051889806,HR
133,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_200ns_002.tif,BSD-SB,1.5,200.0,0.002537203378770392,0.00297412902911697,HR
134,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_200ns_003.tif,BSD-SB,1.5,200.0,0.007162911360284352,0.007612600463885897,HR
135,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_200ns_004.tif,BSD-SB,1.5,200.0,-0.004678731839565853,-0.004051901046121436,HR
136,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_200ns_005.tif,BSD-SB,1.5,200.0,0.006269717503726846,0.0069207687452144985,HR
137,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_200ns_006.tif,BSD-SB,1.5,200.0,0.006373093213460912,0.0065084489759628895,HR
289,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_200ns_.tif,BSD-SB,1.5,200.0,0.016021141015252316,0.016149607423642673,UHR
290,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_200ns_001.tif,BSD-SB,1.5,200.0,0.014976418258797253,0.01477176124651809,UHR
291,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_200ns_002.tif,BSD-SB,1.5,200.0,0.014027137346323104,0.014125114690066588,UHR
292,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_200ns_003.tif,BSD-SB,1.5,200.0,0.014523468714410126,0.014531320819423862,UHR
293,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_200ns_004.tif,BSD-SB,1.5,200.0,0.027643108953275153,0.026293181446714334,UHR
145,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_300ns_001.tif,BSD-SB,1.5,300.0,0.03205580700858268,0.03044414846471299,HR
146,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_300ns_002.tif,BSD-SB,1.5,300.0,0.037238791472345545,0.03357748745034187,HR
147,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_300ns_003.tif,BSD-SB,1.5,300.0,0.013576576917671224,0.013632733128590827,HR
148,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_300ns_004.tif,BSD-SB,1.5,300.0,0.01590709654774336,0.015458783276350413,HR
149,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_300ns_005.tif,BSD-SB,1.5,300.0,0.022212625522207596,0.021563675082243435,HR
150,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_300ns_006.tif,BSD-SB,1.5,300.0,0.007604862151056491,0.00795330753262642,HR
299,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_300ns_.tif,BSD-SB,1.5,300.0,0.06321544807841373,0.05711639760577469,UHR
300,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_300ns_001.tif,BSD-SB,1.5,300.0,0.062169437893948354,0.06001756475943422,UHR
301,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_300ns_002.tif,BSD-SB,1.5,300.0,0.05156896741098782,0.047887594705573924,UHR
302,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_300ns_003.tif,BSD-SB,1.5,300.0,0.08970770819352392,0.08734206762401989,UHR
303,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_300ns_004.tif,BSD-SB,1.5,300.0,0.0865955502338811,0.08467804831751956,UHR
158,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_500ns_001.tif,BSD-SB,1.5,500.0,0.04571543495902097,0.03337899140351786,HR
159,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_500ns_002.tif,BSD-SB,1.5,500.0,0.16818538997239685,0.1638228392393073,HR
160,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_500ns_003.tif,BSD-SB,1.5,500.0,0.1367301113917715,0.11903065163132781,HR
161,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_500ns_004.tif,BSD-SB,1.5,500.0,0.17809461589870468,0.17159291276160527,HR
162,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_500ns_005.tif,BSD-SB,1.5,500.0,0.2044272393823866,0.18072434413337443,HR
163,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_500ns_006.tif,BSD-SB,1.5,500.0,0.11221711986648208,0.10915162531470272,HR
309,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_500ns.tif,BSD-SB,1.5,500.0,0.39160037594063657,0.38334174553055883,UHR
310,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_500ns_001.tif,BSD-SB,1.5,500.0,0.305889434958043,0.2905071069359441,UHR
311,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_500ns_002.tif,BSD-SB,1.5,500.0,0.35503556430772665,0.3303113564664599,UHR
312,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_500ns_003.tif,BSD-SB,1.5,500.0,0.28085897501129786,0.2789245700335561,UHR
313,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_500ns_004.tif,BSD-SB,1.5,500.0,0.24326213092306914,0.2237998728209724,UHR
118,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_1000ns_01.tif,BSD-SB,1.5,1000.0,1.1630791634996571,0.9128586394099476,HR
119,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_1000ns_02.tif,BSD-SB,1.5,1000.0,0.2872592111708834,0.2831781132160729,HR
120,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_1000ns_03.tif,BSD-SB,1.5,1000.0,1.1406318413471797,0.9149207971350496,HR
121,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_1000ns_04.tif,BSD-SB,1.5,1000.0,0.8250906443132613,0.7938588873743037,HR
122,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_1000ns_05.tif,BSD-SB,1.5,1000.0,0.9320195657631849,0.8680328832313033,HR
123,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_1000ns_08.tif,BSD-SB,1.5,1000.0,1.1852450432257051,1.141451066355807,HR
124,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_1000ns_10.tif,BSD-SB,1.5,1000.0,0.4375304484504401,0.41027784459983785,HR
284,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_1000ns.tif,BSD-SB,1.5,1000.0,2.3103308973628143,2.0658312773008545,UHR
285,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_1000ns_001.tif,BSD-SB,1.5,1000.0,1.6578140658016927,1.6178182241002044,UHR
286,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_1000ns_002.tif,BSD-SB,1.5,1000.0,2.243709993234862,2.1636386704846,UHR
287,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_1000ns_003.tif,BSD-SB,1.5,1000.0,2.292876056599668,2.1998652665232146,UHR
288,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_1000ns_004.tif,BSD-SB,1.5,1000.0,2.760638615008156,2.662647382084441,UHR
138,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_3000ns_001.tif,BSD-SB,1.5,3000.0,4.672871580239948,4.107265884173702,HR
139,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_3000ns_002.tif,BSD-SB,1.5,3000.0,5.610904607015455,4.9088736596059475,HR
140,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_3000ns_003.tif,BSD-SB,1.5,3000.0,3.2034371146831817,3.0683741585412125,HR
141,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_3000ns_005.tif,BSD-SB,1.5,3000.0,4.17467305211875,4.157073164423629,HR
142,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_3000ns_006.tif,BSD-SB,1.5,3000.0,6.79295379276194,6.278524005824639,HR
143,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_3000ns_009.tif,BSD-SB,1.5,3000.0,5.187321228741073,4.49985645449656,HR
144,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_3000ns_010.tif,BSD-SB,1.5,3000.0,1.0633719642617336,1.0018441550047217,HR
294,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_3000ns.tif,BSD-SB,1.5,3000.0,16.10165444713431,15.484334220946938,UHR
295,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_3000ns_001.tif,BSD-SB,1.5,3000.0,12.214097621261065,11.326837872562646,UHR
296,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_3000ns_002.tif,BSD-SB,1.5,3000.0,8.6543353432338,8.34649705773453,UHR
297,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_3000ns_003.tif,BSD-SB,1.5,3000.0,10.689014340556247,10.136050505695803,UHR
298,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_3000ns_004.tif,BSD-SB,1.5,3000.0,12.55755744611256,11.538688351872414,UHR
151,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_5000ns_001.tif,BSD-SB,1.5,5000.0,7.918767825497159,7.27137238682539,HR
152,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_5000ns_002.tif,BSD-SB,1.5,5000.0,10.553762874779173,9.858862839410751,HR
153,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_5000ns_003.tif,BSD-SB,1.5,5000.0,5.844051694398002,5.658216781518883,HR
154,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_5000ns_004.tif,BSD-SB,1.5,5000.0,9.45176173655769,7.446463390782709,HR
155,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_5000ns_005.tif,BSD-SB,1.5,5000.0,11.291862658423788,10.770345476065382,HR
156,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_5000ns_006.tif,BSD-SB,1.5,5000.0,3.244096547955417,2.9634995545419414,HR
157,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_5000ns_007.tif,BSD-SB,1.5,5000.0,8.122855853690284,7.9721503686354325,HR
304,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_5000ns_.tif,BSD-SB,1.5,5000.0,12.720684432385298,11.921453935255094,UHR
305,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_5000ns_001.tif,BSD-SB,1.5,5000.0,23.463182072976714,19.72519378672644,UHR
306,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_5000ns_002.tif,BSD-SB,1.5,5000.0,13.574469828618355,12.909225457524176,UHR
307,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_5000ns_003.tif,BSD-SB,1.5,5000.0,16.178537880155957,15.748578383157751,UHR
308,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_5000ns_004.tif,BSD-SB,1.5,5000.0,13.23027523780732,12.641805280475797,UHR
112,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_10000ns_001.tif,BSD-SB,1.5,10000.0,10.162217856470935,9.654397688895646,HR
113,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_10000ns_002.tif,BSD-SB,1.5,10000.0,11.682629699632184,11.132510571780847,HR
114,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_10000ns_003.tif,BSD-SB,1.5,10000.0,14.594628679228167,13.014304185833359,HR
115,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_10000ns_004.tif,BSD-SB,1.5,10000.0,14.671033376796787,13.96597388231465,HR
116,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_10000ns_005.tif,BSD-SB,1.5,10000.0,34.460677091900294,33.4426426806057,HR
117,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\BSD-SB\BSE-SB_1.5kV_10000ns_006.tif,BSD-SB,1.5,10000.0,34.17496345574188,30.933221477267303,HR
279,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_10000ns_.tif,BSD-SB,1.5,10000.0,20.202613942352006,19.123976041176892,UHR
280,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_10000ns_001.tif,BSD-SB,1.5,10000.0,32.25001572811958,29.730850024002102,UHR
281,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_10000ns_002.tif,BSD-SB,1.5,10000.0,20.07081125553642,19.09338557710319,UHR
282,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_10000ns_003.tif,BSD-SB,1.5,10000.0,39.74643840696245,35.00182538142373,UHR
283,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\BSD-SB\BSD-SB_1.5kV_10000ns_004.tif,BSD-SB,1.5,10000.0,37.33213640089236,35.50917632625364,UHR
174,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_100ns.tif,OSTEM,4,100.0,0.212255597332774,0.20596220462428907,HR
175,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_100ns_001.tif,OSTEM,4,100.0,0.549690522370524,0.44146482798893216,HR
176,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_100ns_002.tif,OSTEM,4,100.0,0.2433967811942671,0.18046021723530337,HR
177,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_100ns_003.tif,OSTEM,4,100.0,0.2885867966211111,0.2541376368771303,HR
178,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_100ns_004.tif,OSTEM,4,100.0,0.2553905812261824,0.2000781712349972,HR
324,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_100ns_.tif,OSTEM,4,100.0,0.11939982673239313,0.1103853080644806,UHR
325,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_100ns_001.tif,OSTEM,4,100.0,0.11373562213202937,0.11697427195154515,UHR
326,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_100ns_002.tif,OSTEM,4,100.0,0.15239862569686247,0.14992345640490018,UHR
327,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_100ns_003.tif,OSTEM,4,100.0,0.13846065219621406,0.1416201965341887,UHR
328,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_100ns_004.tif,OSTEM,4,100.0,0.18952081057378534,0.12878975568700424,UHR
329,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_100ns_005.tif,OSTEM,4,100.0,0.1441079508990014,0.13056789466628665,UHR
179,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_200ns.tif,OSTEM,4,200.0,0.36607902573351525,0.364227035258042,HR
180,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_200ns_001.tif,OSTEM,4,200.0,0.2547182304241584,0.22187912199332094,HR
181,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_200ns_002.tif,OSTEM,4,200.0,0.5540731663003113,0.5288716421130079,HR
182,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_200ns_003.tif,OSTEM,4,200.0,0.1968295430357585,0.1853343351811897,HR
183,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_200ns_004.tif,OSTEM,4,200.0,0.3491462549662827,0.3020115748919361,HR
330,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_200ns_.tif,OSTEM,4,200.0,0.1351128363617119,0.1338661184898036,UHR
331,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_200ns_001.tif,OSTEM,4,200.0,0.0923020624036166,0.08865392421589562,UHR
332,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_200ns_002.tif,OSTEM,4,200.0,0.17016902689749447,0.16691211634070555,UHR
333,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_200ns_003.tif,OSTEM,4,200.0,0.10085764651923523,0.09820033221513828,UHR
334,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_200ns_004.tif,OSTEM,4,200.0,0.42498150457118455,0.41680340781746084,UHR
189,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_300ns.tif,OSTEM,4,300.0,0.22866949994100083,0.21992491032049266,HR
190,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_300ns_001.tif,OSTEM,4,300.0,0.5085380023451336,0.468426193159765,HR
191,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_300ns_002.tif,OSTEM,4,300.0,0.21519263079225004,0.18128311290563281,HR
192,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_300ns_003.tif,OSTEM,4,300.0,0.25448665092813016,0.23445723840180197,HR
193,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_300ns_004.tif,OSTEM,4,300.0,0.23629490444897672,0.22179266315521018,HR
340,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_.tif,OSTEM,4,300.0,0.14684613583835915,0.1344151254847812,UHR
341,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_001.tif,OSTEM,4,300.0,0.19644795500426415,0.18918771647651067,UHR
342,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_002.tif,OSTEM,4,300.0,0.15792109758443817,0.12842683387401238,UHR
343,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_003.tif,OSTEM,4,300.0,0.19382114979412546,0.1812408434991502,UHR
344,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_300ns_004.tif,OSTEM,4,300.0,0.08935007646058712,0.08395430853364508,UHR
199,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns.tif,OSTEM,4,500.0,0.24915128437277823,0.2236239587175299,HR
200,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_001.tif,OSTEM,4,500.0,0.24870474673987764,0.21168575684145824,HR
201,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_002.tif,OSTEM,4,500.0,0.279909695040956,0.24790274454193745,HR
202,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_003.tif,OSTEM,4,500.0,0.22828824068376707,0.2072624363930672,HR
203,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_500ns_004.tif,OSTEM,4,500.0,0.2351955987322314,0.21118716804382784,HR
350,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_.tif,OSTEM,4,500.0,0.12408449603167215,0.12105420634976834,UHR
351,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_001.tif,OSTEM,4,500.0,0.2652555501889672,0.25863460800347526,UHR
352,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_002.tif,OSTEM,4,500.0,0.13070683891181922,0.12118728260198644,UHR
353,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_003.tif,OSTEM,4,500.0,0.12809349338491338,0.12175266200845185,UHR
354,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_500ns_004.tif,OSTEM,4,500.0,0.17273090326847806,0.1431146826442824,UHR
169,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns.tif,OSTEM,4,1000.0,0.2654144954551583,0.2106653272109695,HR
170,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_001.tif,OSTEM,4,1000.0,0.3841200107575098,0.2973047649809884,HR
171,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_002.tif,OSTEM,4,1000.0,0.2703030324542083,0.21202857938350106,HR
172,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_003.tif,OSTEM,4,1000.0,0.3882258346975572,0.28985467443297236,HR
173,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_1000ns_004.tif,OSTEM,4,1000.0,0.5467857047988325,0.4126311754796585,HR
319,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_.tif,OSTEM,4,1000.0,0.19196302185119973,0.18135181382797563,UHR
320,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_001.tif,OSTEM,4,1000.0,0.21468599901989438,0.18961114853236732,UHR
321,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_002.tif,OSTEM,4,1000.0,0.19956952502558356,0.1927425609111204,UHR
322,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_003.tif,OSTEM,4,1000.0,0.224219041971501,0.21097692724378375,UHR
323,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_1000ns_004.tif,OSTEM,4,1000.0,0.2003622902662372,0.17681731793636388,UHR
184,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns.tif,OSTEM,4,3000.0,0.6831581930852577,0.5731667950246672,HR
185,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_001.tif,OSTEM,4,3000.0,0.9198818119037975,0.815986382668257,HR
186,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_002.tif,OSTEM,4,3000.0,0.5387019981091525,0.4256167721258624,HR
187,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_003.tif,OSTEM,4,3000.0,0.7049880658179204,0.6332714162551735,HR
188,..\data\3_SNR-comparison-detectors\SNR-final-combined\HR\OSTEM\OSTEM_4kV_3000ns_004.tif,OSTEM,4,3000.0,0.9243224670345846,0.6940251474727385,HR
335,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_.tif,OSTEM,4,3000.0,0.42118884745142904,0.3640938689442077,UHR
336,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_001.tif,OSTEM,4,3000.0,0.5554303813246857,0.49733623383985653,UHR
337,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_002.tif,OSTEM,4,3000.0,0.4941874140648155,0.4249153383898371,UHR
338,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_003.tif,OSTEM,4,3000.0,0.370448696209155,0.33577402074470253,UHR
339,..\data\3_SNR-comparison-detectors\SNR-final-combined\UHR\OSTEM\OSTEM_4kV_3000ns_004.tif,OSTEM,4,3000.0,0.3618172055320594,0.30379940364769326,UHR
